id;ident;type;name;latitude_deg;longitude_deg;elevation_ft;continent;iso_country;iso_region;municipality;scheduled_service;gps_code;iata_code;local_code;home_link;wikipedia_link;keywords;Area
10629;3MO7;small_airport;Fairbanks Airport;40,08330154418950;-94,61689758300780;1083;NA;US;US-MO;King City;no;3MO7;;3MO7;;;;
10630;3MO8;small_airport;Fizzle Ridge Airport;40,031898498535200;-94,5376968383789;1096;NA;US;US-MO;King City;no;3MO8;;3MO8;;;;
10633;3MS1;small_airport;Thomas Field;34,80580139160160;-89,46089935302730;485;NA;US;US-MS;Holly Springs;no;3MS1;;3MS1;;;;
10634;3MS2;small_airport;Thunderfoot Ranch Airport;31,079099655151400;-90,02839660644530;390;NA;US;US-MS;Tylertown;no;3MS2;;3MS2;;;;
10635;3MS3;small_airport;Root Hog Airport;32,515899658203100;-90,3511962890625;220;NA;US;US-MS;Flora;no;3MS3;;3MS3;;;;
10637;3MS5;small_airport;Mitchell's Airport;33,30179977416990;-89,81430053710940;323;NA;US;US-MS;Vaiden;no;3MS5;;3MS5;;;;
10638;3MS6;small_airport;E E Lane Airport;32,554298400878900;-90,30290222167970;268;NA;US;US-MS;Flora;no;3MS6;;3MS6;;;;
10639;3MS8;small_airport;Fairview Farms Airport;32,94219970703130;-88,3635025024414;170;NA;US;US-MS;Scooba;no;3MS8;;3MS8;;;;
10640;3MS9;small_airport;Union Municipal Airport;32,5806999206543;-89,13619995117190;512;NA;US;US-MS;Union;no;3MS9;;3MS9;;;;
45515;3MT3;small_airport;Three Cross Ranch Airport;46,125556;-109,365;3930;NA;US;US-MT;Ryegate;no;3MT3;;3MT3;;;;
324431;3MT6;small_airport;Nistler Airport;45,634272;-111,11433;5035;NA;US;US-MT;Bozeman;no;3MT6;;3MT6;;;;
331527;3MT9;small_airport;Willow Airport;46,471562;-113,492461;5536;NA;US;US-MT;Philipsburg;no;3MT9;;3MT9;;;;
10641;3N5;small_airport;Newton Airport;41,02730178833010;-74,75849914550780;620;NA;US;US-NJ;Newton;no;3N5;;3N5;;;;
10643;3N8;small_airport;Mahnomen County Airport;47,2599983215332;-95,9281005859375;1244;NA;US;US-MN;Mahnomen;no;3N8;;3N8;;;;
10644;3N9;small_airport;Alamo Navajo Airport;34,36280059814450;-107,49600219726600;6460;NA;US;US-NM;Alamo;no;3N9;;3N9;;;;
10645;3NA0;small_airport;Erickson Airport;47,41669845581060;-97,5114974975586;1095;NA;US;US-ND;Clifford;no;3NA0;;3NA0;;;;
10646;3NA2;small_airport;Lorentzen Airport;47,302799224853500;-101,06700134277300;1790;NA;US;US-ND;Washburn;no;3NA2;;3NA2;;;;
10647;3NA6;small_airport;Risovi Ranch Strip;47,770599365234400;-99,46179962158200;1560;NA;US;US-ND;Hamberg;no;3NA6;;3NA6;;;;
10649;3NC0;small_airport;Clyde Valley Airport;35,690399169921900;-81,7123031616211;1100;NA;US;US-NC;Morganton;no;3NC0;;3NC0;;;;
10650;3NC1;small_airport;Welborn Farm Airport;36,20539855957030;-80,65840148925780;1030;NA;US;US-NC;Boonville;no;3NC1;;3NC1;;;;
10652;3NC3;small_airport;Tucker Field;35,24689865112310;-80,40750122070310;645;NA;US;US-NC;Locust;no;3NC3;;3NC3;;;;
10653;3NC4;small_airport;Mc Donald Field;35,05350113;-80,40899658;545;NA;US;US-NC;Marshville;no;3NC4;;3NC4;;;;
10654;3NC5;small_airport;Flying Bj Airport;35,812198638916000;-81,06999969482420;1000;NA;US;US-NC;Stony Point;no;3NC5;;3NC5;;;;
10655;3NC6;small_airport;Mc Cachren Field;35,3117980957;-80,644203186;565;NA;US;US-NC;Harrisburg;no;3NC6;;3NC6;;;;
10656;3NC7;small_airport;Maxwell Airport;36,5192985534668;-81,13670349121090;3050;NA;US;US-NC;Sparta;no;3NC7;;3NC7;;;;
10658;3NC9;small_airport;Womble Field;35,875099182128900;-79,08719635009770;475;NA;US;US-NC;Chapel Hill;no;3NC9;;3NC9;;;;
10659;3ND5;small_airport;Gage Flying Farmer Airport;47,061100006103500;-97,77120208740230;1235;NA;US;US-ND;Oriska;no;3ND5;;3ND5;;;;
10660;3NE2;small_airport;Phillips Private Airport;42,327701568603500;-103,19400024414100;4370;NA;US;US-NE;Hemingford;no;3NE2;;3NE2;;;;
10661;3NE3;small_airport;Wells Airport;40,5;-99,31700134277340;2275;NA;US;US-NE;Holdrege;no;3NE3;;3NE3;;;;
10662;3NE6;small_airport;Burkinshaw Field;42,96670150756840;-99,26699829101560;2200;NA;US;US-NE;Jamison;no;3NE6;;3NE6;;;;
10663;3NE7;small_airport;Pawlet Ranch Airport;41,8291015625;-102,34300231933600;3850;NA;US;US-NE;Lakeside;no;3NE7;;3NE7;;;;
10664;3NE9;small_airport;Phelps Airport;41,041099548339800;-103,06800079345700;4400;NA;US;US-NE;Lorenzo;no;3NE9;;3NE9;;;;
10642;3NJ1;small_airport;Pemberton Airport;39,98210144042970;-74,69270324707030;65;NA;US;US-NJ;Pemberton;no;3NJ1;;3NJ1;;;Formerly 3N7;
10670;3NJ5;small_airport;Mock Airport;40,53340148925780;-74,91629791259770;560;NA;US;US-NJ;Quakertown;no;3NJ5;;3NJ5;;;;
10671;3NJ6;small_airport;Inductotherm Airport;40,015098571777300;-74,84290313720700;65;NA;US;US-NJ;Rancocas;no;3NJ6;;3NJ6;;;;
42772;3NJ9;small_airport;Allen Airstrip;39,9411125183;-74,77083587650000;51;NA;US;US-NJ;Vincentown;no;3NJ9;;3NJ9;;;;
10675;3NK0;small_airport;Mc Kinney Airport;43,2030982971;-77,90249633790000;547;NA;US;US-NY;Brockport;no;3NK0;;3NK0;;;;
10679;3NK4;small_airport;Laska Airport;42,027801513671900;-79,19419860839840;1480;NA;US;US-NY;Jamestown;no;3NK4;;3NK4;;;;
10680;3NK5;small_airport;Secret Spot Airport;44,61669921875;-73,46530151367190;155;NA;US;US-NY;Plattsburgh;no;3NK5;;3NK5;;;;
10681;3NK6;small_airport;Tuscarora Plateau Airport;42,637001037597700;-77,88390350341800;900;NA;US;US-NY;Tuscarora;no;3NK6;;3NK6;;;;
10683;3NK8;small_airport;B Flat Farm Airport;42,14059829711910;-73,61190032958980;800;NA;US;US-NY;Copake;no;3NK8;;3NK8;;;;
10685;3NO;small_airport;North Omaha Airport;41,36830139160160;-96,02249908447270;1322;NA;US;US-NE;Omaha;no;3NO;;3NO;;;;
10686;3NP;small_airport;Napoleon Airport;42,1708984375;-84,25969696044920;963;NA;US;US-MI;Napoleon;no;3NP;;3NP;;;;
46291;3NR3;small_airport;Transylvania Community Airport;35,270277;-82,644167;2110;NA;US;US-NC;Brevard;no;3NR3;;3NR3;http://www.transylvaniacommunityairport.com/;https://en.wikipedia.org/wiki/Transylvania_County_Airport;22W, Transylvania County Airport;
10688;3NY0;small_airport;The Ranch Airport;42,827301;-74,403999;1110;NA;US;US-NY;Sprakers;no;3NY0;;3NY0;;;;
10691;3NY3;small_airport;De Ronda Airport;42,859798431396500;-74,82430267333980;1650;NA;US;US-NY;Springfield;no;3NY3;;3NY3;;;;
10693;3NY5;small_airport;Luke Airport;42,02370071411130;-75,95709991455080;1558;NA;US;US-NY;Binghamton;no;3NY5;;3NY5;;;;
10694;3NY6;small_airport;Six Ponds Airport;42,84120178222660;-74,17870330810550;1125;NA;US;US-NY;Duanesburg;no;3NY6;;3NY6;;;;
10695;3NY7;small_airport;Hiserts Airpark Inc Airport;42,984398;-74,519083;813;NA;US;US-NY;Ephratah;no;3NY7;;3NY7;;;Eparatha;
10697;3NY9;small_airport;Hilltop Airport;42,664398193359400;-78,67310333251950;1385;NA;US;US-NY;Colden;no;3NY9;;3NY9;;;;
10698;3O5;small_airport;Walters Municipal Airport;34,37260055541990;-98,40589904785160;1058;NA;US;US-OK;Walters;no;3O5;;3O5;;;;
10699;3O8;small_airport;Harris Ranch Airport;36,24800109863280;-120,23799896240200;470;NA;US;US-CA;Coalinga;no;3O8;;3O8;;;;
46292;3OG3;small_airport;Dillon Field Airport;42,122222;-121,791667;4092;NA;US;US-OR;Klamath Falls;no;3OG3;;3OG3;;;;
10702;3OH0;small_airport;Andy Barnhart Memorial Airport;39,93090057373050;-84,01349639892580;895;NA;US;US-OH;New Carlisle;no;3OH0;;3OH0;;;;
10703;3OH1;small_airport;Morningstar North Airport;39,69729995727540;-84,5427017211914;982;NA;US;US-OH;West Alexandria;no;3OH1;;3OH1;;;;
10706;3OH4;small_airport;Riceland Aerodrome;41,60390090942380;-80,58979797363280;1115;NA;US;US-OH;Andover;no;3OH4;;3OH4;;;;
10708;3OH6;small_airport;Youngpeter Airport;40,78329849243160;-84,3677978515625;815;NA;US;US-OH;Delphos;no;3OH6;;3OH6;;;;
10709;3OH7;small_airport;Creager Airport;39,030102;-84,0466;895;NA;US;US-OH;Williamsburg;no;;;;;;3OH7;
10710;3OH8;small_airport;Gnadenhutten Airport;40,360801696777300;-81,42330169677730;842;NA;US;US-OH;Gnadenhutten;no;3OH8;;3OH8;;;;
10711;3OH9;small_airport;Merts Field;39,55350112915040;-83,85209655761720;1010;NA;US;US-OH;Wilmington;no;3OH9;;3OH9;;;;
10714;3OI6;small_airport;Vogel Airpark;40,96120071411130;-82,37069702148440;1028;NA;US;US-OH;Savannah;no;3OI6;;3OI6;;;;
10718;3OK0;small_airport;Valley Airport;34,70500183105470;-96,57669830322270;780;NA;US;US-OK;Ada;no;3OK0;;3OK0;;;;
10719;3OK1;small_airport;Okarche Airport;35,72999954223630;-97,96700286865230;1239;NA;US;US-OK;Okarche;no;3OK1;;3OK1;;;;
10723;3OK5;small_airport;Bearden Private Airport;34,728599548300000;-97,605796814;1180;NA;US;US-OK;Lindsay;no;3OK5;;3OK5;;;;
10725;3OK7;small_airport;Double W Airport;36,241798400878900;-96,13420104980470;790;NA;US;US-OK;Sand Springs;no;3OK7;;3OK7;;;;
10726;3OK8;small_airport;Flying G Ranch Airport;36,11669921875;-96,23359680175780;890;NA;US;US-OK;Sand Springs;no;3OK8;;3OK8;;;;
45716;3OK9;small_airport;Jazz Ranch Airport;35,321786;-97,040083;1080;NA;US;US-OK;Shawnee;no;3OK9;;3OK9;;;;
10727;3OL8;small_airport;Harrison Airport;36,877899169921900;-95,14910125732420;805;NA;US;US-OK;Welch;no;3OL8;;3OL8;;;;
10730;3OR2;small_airport;Maxwell Private Airport;45,312400817871100;-117,95899963378900;2710;NA;US;US-OR;La Grande;no;3OR2;;3OR2;;;;
10736;3OR8;small_airport;Cline Falls Air Park;44,283199310302700;-121,26899719238300;2920;NA;US;US-OR;Redmond;no;3OR8;;3OR8;;;;
10737;3OR9;small_airport;Murphy Ranch Airport;43,957401275634800;-118,13200378418000;3465;NA;US;US-OR;Juntura;no;3OR9;;3OR9;;;;
10738;3PA0;small_airport;Horst Airport;40,383399963378900;-76,46640014648440;450;NA;US;US-PA;Lebanon;no;3PA0;;3PA0;;;;
10739;3PA1;small_airport;Navarro Airport;40,37229919433590;-75,33769989013670;540;NA;US;US-PA;Sellersville;no;3PA1;;3PA1;;;;
10740;3PA2;small_airport;Neeb Airport;40,88059997558590;-75,63569641113280;825;NA;US;US-PA;Lehighton;no;3PA2;;3PA2;;;;
10742;3PA4;small_airport;Giffin Airport;41,77790069580080;-76,13719940185550;840;NA;US;US-PA;Leraysville;no;3PA4;;3PA4;;;;
10744;3PA6;small_airport;Fox Hollow Airport;40,99340057373050;-76,90019989013670;540;NA;US;US-PA;Lewisburg;no;3PA6;;3PA6;;;;
10746;3PA8;small_airport;Harris Airport;39,82040023803710;-75,92579650878910;575;NA;US;US-PA;Lincoln University;no;3PA8;;3PA8;;;;
10747;3PA9;small_airport;Moyer Airport;40,29679870605470;-75,24800109863280;330;NA;US;US-PA;Line Lexington;no;3PA9;;3PA9;;;;
10748;3PN0;small_airport;Schulteis Airport;39,96039962768560;-77,25910186767580;680;NA;US;US-PA;Biglerville;no;3PN0;;3PN0;;;;
10749;3PN1;small_airport;Ashlawn Airport;41,62200164794920;-75,59629821777340;1511;NA;US;US-PA;Clifford;no;3PN1;;3PN1;;;;
10750;3PN2;small_airport;Karlindo Airport;39,75899887084960;-77,34750366210940;530;NA;US;US-PA;Fairfield;no;3PN2;;3PN2;;;;
10751;3PN3;small_airport;Countryside Airport;41,28369903564450;-76,03520202636720;1260;NA;US;US-PA;Lehman;no;3PN3;;3PN3;;;;
10754;3PN6;small_airport;Gravel Run Airport;41,750099182128900;-80,08309936523440;1240;NA;US;US-PA;Cambridge Springs;no;3PN6;;3PN6;;;;
10755;3PN7;small_airport;Stahl's Mountain Airport;41,74789810180660;-75,49739837646480;1950;NA;US;US-PA;Union Dale;no;3PN7;;3PN7;;;;
10757;3PN9;small_airport;Phil Cain Memorial Field;40,44179916381840;-79,55010223388670;1210;NA;US;US-PA;Export;no;3PN9;;3PN9;;;;
10762;3PS4;small_airport;Mountain Hide-Away Airport;40,72359848022460;-77,98739624023440;1604;NA;US;US-PA;Millcreek;no;3PS4;;3PS4;;;;
10766;3PS8;small_airport;Yingst Airport;40,39580154418950;-76,74579620361330;701;NA;US;US-PA;Harrisburg;no;3PS8;;3PS8;;;;
10767;3PS9;small_airport;Risker Field;40,37839889526370;-80,34950256347660;1100;NA;US;US-PA;Bulger;no;3PS9;;3PS9;;;;
10768;3Q0;small_airport;Mina Airport;38,38330078125;-118,10099792480500;4552;NA;US;US-NV;Mina;no;3Q0;;3Q0;;;;
10769;3R8;small_airport;Scottsburg Airport;38,65729904174810;-85,79019927978520;600;NA;US;US-IN;Scottsburg;no;3R8;;3R8;;;;
10770;3RU;small_airport;Rust Airstrip;33,3326;-84,401901;810;NA;US;US-GA;Woolsey;no;GA82;;GA82;;https://en.wikipedia.org/wiki/Rust_Airstrip;3RU;
10771;3S2;small_airport;Swans Field;44,51409912109380;-70,40679931640630;400;NA;US;US-ME;Dixfield;no;3S2;;3S2;;;;
10772;3S5;small_airport;Schiffer Acres Airport;43,0359001159668;-84,43389892578130;735;NA;US;US-MI;St Johns;no;3S5;;3S5;;;;
10773;3S6;small_airport;Toketee State Airport;43,2234992980957;-122,4209976196290;3361;NA;US;US-OR;Clearwater;no;3S6;;3S6;;https://en.wikipedia.org/wiki/Toketee_State_Airport;;
10774;3S7;small_airport;Nehalem Bay State Airport;45,69820022583010;-123,93000030517600;22;NA;US;US-OR;Manzanita;no;3S7;;3S7;;https://en.wikipedia.org/wiki/Nehalem_Bay_State_Airport;;
45782;3SC2;small_airport;Yahu Field;33,601944;-80,306111;140;NA;US;US-SC;Summerton;no;3SC2;;3SC2;;;;
10776;3SC4;small_airport;Crooked Fence Farm Airport;34,77360153198240;-81,98639678955080;645;NA;US;US-SC;Woodruff;no;3SC4;;3SC4;;;;
10777;3SC7;small_airport;Jordan Airport;33,540569;-79,534174;33;NA;US;US-SC;Andrews;no;SC57;;SC57;;;3SC7;
10778;3SD3;small_airport;Brown Field;43,811798095703100;-102,72000122070300;2780;NA;US;US-SD;Scenic;no;3SD3;;3SD3;;;;
10779;3SD4;small_airport;Chris Hofer Landing Strip;43,465599060058600;-96,86329650878910;1491;NA;US;US-SD;Tea;no;3SD4;;3SD4;;;;
10781;3SD6;small_airport;Running Colors Airport;44,20220184326170;-103,0790023803710;2920;NA;US;US-SD;Rapid City;no;3SD6;;3SD6;;;;
10782;3T0;small_airport;Cedar Mills Airport;33,839298248291000;-96,81009674072270;640;NA;US;US-TX;Gordonville;no;3T0;;3T0;;;;
10783;3T2;small_airport;Wolfe Air Park;29,48;-95,327202;55;NA;US;US-TX;Manvel;no;;;3T2;;;3TA1;
10784;3T4;small_airport;Tetlin Airport;63,125;-142,51800537109400;1663;NA;US;US-AK;Tetlin;no;3T4;;3T4;;;;
10835;3T6;small_airport;Clark Airport;33,13349914550780;-97,29669952392580;705;NA;US;US-TX;Justin;no;3T6;;3T6;;;Formerly 3TX6;
10785;3T7;small_airport;Middle Bass Island Airport;41,68510055541990;-82,80490112304690;580;NA;US;US-OH;Middle Bass Island;no;3T7;;3T7;;https://en.wikipedia.org/wiki/Middle_Bass_Island_Airport;;
10786;3T8;small_airport;Wildcat Canyon Airport;31,678800582885700;-97,36280059814450;660;NA;US;US-TX;China Spring;no;3T8;;3T8;;;;
10787;3TA;small_airport;Stafford Municipal Airport;37,95830154418950;-98,65039825439450;1886;NA;US;US-KS;Stafford;no;3TA;;3TA;;;;
10788;3TA0;small_airport;Four Square Ranch Airport;30,096900939941400;-100,40499877929700;2250;NA;US;US-TX;Rocksprings;no;3TA0;;3TA0;;;;
10790;3TA2;small_airport;Clark Sky Ranch Airport;29,736600875854500;-96,06410217285160;145;NA;US;US-TX;Sealy;no;3TA2;;3TA2;;;;
10792;3TA4;small_airport;Tin Top Ranch Airport;31,48579978942870;-98,9760971069336;1300;NA;US;US-TX;Brownwood;no;3TA4;;3TA4;;;;
10793;3TA5;small_airport;Blanco Landing Airport;30,122467;-98,374783;1460;NA;US;US-TX;Blanco;no;3TA5;;3TA5;;;;
10794;3TA6;small_airport;Spring Ranch Airport;29,541900634765600;-100,25299835205100;1440;NA;US;US-TX;Brackettville;no;3TA6;;3TA6;;;;
10795;3TA7;small_airport;Jim Sears Airport;33,143699645996100;-97,80449676513670;900;NA;US;US-TX;Bridgeport;no;3TA7;;3TA7;;;;
10796;3TA8;small_airport;Picosa Ranch Airport;28,71969985961910;-100,05500030517600;600;NA;US;US-TX;Crystal City;no;3TA8;;3TA8;;;;
10797;3TA9;small_airport;Chacon Creek Ranch Airport;28,708599090576200;-100,00700378418000;595;NA;US;US-TX;Crystal City;no;3TA9;;3TA9;;;;
10798;3TE;small_airport;Al Meyers Airport;42,025101;-83,939201;815;NA;US;US-MI;Tecumseh;no;;;3TE;;;0MI7, Meyers-Diver's Airport;
10799;3TE0;small_airport;K Ranch Airport;30,731599807739300;-96,131103515625;285;NA;US;US-TX;Iola;no;3TE0;;3TE0;;;;
10800;3TE1;small_airport;Gum Island Airport;29,95159912109380;-94,90440368652340;53;NA;US;US-TX;Dayton;no;3TE1;;3TE1;;;;
325674;3TE3;small_airport;Lazy Dog Ranch Airpark;33,074013;-96,432;600;NA;US;US-TX;Nevada;no;3TE3;;3TE3;;;;
10803;3TE4;small_airport;Hot Springs Airport;30,008801;-104,665001;3071;NA;US;US-TX;Presidio;no;3TE4;;3TE4;;;;
10804;3TE5;small_airport;Stamps Field;35,33060073852540;-101,38500213623000;3445;NA;US;US-TX;Panhandle;no;3TE5;;3TE5;;;;
10805;3TE6;small_airport;Skellytown Airport;35,56999969482420;-101,16899871826200;3280;NA;US;US-TX;Skellytown;no;3TE6;;3TE6;;;;
10807;3TE8;small_airport;Terlingua Airport;29,319400787353500;-103,58399963378900;2717;NA;US;US-TX;Terlingua /Alpine/;no;3TE8;;3TE8;;;;
10808;3TE9;small_airport;Pinoak Airport;30,10580062866210;-94,95880126953130;91;NA;US;US-TX;Dayton;no;3TE9;;3TE9;;;;
10809;3TN0;small_airport;Indian Springs Airport;36,535;-82,423889;1580;NA;US;US-TN;Kingsport;no;3TN0;;3TN0;;;;
10812;3TN3;small_airport;Wayne's World Airport;36,263301849365200;-88,7572021484375;440;NA;US;US-TN;Dresden;no;3TN3;;3TN3;;;;
10813;3TN4;small_airport;Kenner Farm Airport;35,88090133666990;-83,72709655761720;940;NA;US;US-TN;Seymour;no;3TN4;;3TN4;;;;
10815;3TN6;small_airport;Wilson Field;35,0968017578125;-89,28060150146480;435;NA;US;US-TN;Memphis;no;3TN6;;3TN6;;;;
10817;3TN8;small_airport;Massingale Airport;35,763999938964800;-84,1874008178711;840;NA;US;US-TN;Lenoir City;no;3TN8;;3TN8;;;;
10818;3TN9;small_airport;Holenthawall Airport;36,61330032348630;-86,810302734375;645;NA;US;US-TN;Springfield;no;3TN9;;3TN9;;;;
10819;3TS0;small_airport;East Side Airport;32,50849914550780;-94,70020294189450;373;NA;US;US-TX;Longview;no;3TS0;;3TS0;;;;
10820;3TS1;small_airport;White Wings Airport;30,01140022277830;-98,04049682617190;1083;NA;US;US-TX;Wimberley;no;3TS1;;3TS1;;;;
10822;3TS3;small_airport;J-D Ranch Airport;29,37470054626470;-95,29049682617190;34;NA;US;US-TX;Alvin;no;3TS3;;3TS3;;;;
10824;3TS5;small_airport;Purdy-Nielsen Memorial Airpark;29,471099853515600;-95,88629913330080;105;NA;US;US-TX;Beasley;no;3TS5;;3TS5;;;;
10828;3TS9;small_airport;Oak Glen Ranch Airport;33,37929916381840;-95,60359954833980;430;NA;US;US-TX;Cooper;no;3TS9;;3TS9;;;;
10830;3TX1;small_airport;Paradise Point Airport;32,09170150756840;-95,4447021484375;345;NA;US;US-TX;Berryville;no;3TX1;;3TX1;;;;
10831;3TX2;small_airport;Flying S Farm Airport;33,0806999206543;-97,3488998413086;780;NA;US;US-TX;Justin;no;3TX2;;3TX2;;;;
10832;3TX3;small_airport;Sitton Field;33,119598388671900;-97,3197021484375;682;NA;US;US-TX;Justin;no;3TX3;;3TX3;;;;
10833;3TX4;small_airport;Willow Run Airport;33,094600677490200;-97,38030242919920;820;NA;US;US-TX;Justin;no;3TX4;;3TX4;;;;
45827;3TX6;small_airport;Lowell Smith Jr Airport;32,233481;-97,380849;740;NA;US;US-TX;Rio Vista;no;3TX6;;3TX6;;;;
10836;3TX7;small_airport;Flying P Airport;33,14080047607420;-97,37110137939450;805;NA;US;US-TX;Justin;no;3TX7;;3TX7;;;;
10838;3TX9;small_airport;Rafter J Airport;32,5275993347168;-97,28079986572270;710;NA;US;US-TX;Burleson;no;3TX9;;3TX9;;;;
10839;3U0;small_airport;Murphy Hot Springs Airport;42,02069854736330;-115,33799743652300;5829;NA;US;US-ID;Three Creek;no;3U0;;3U0;;;;
10840;3U1;small_airport;Warren /US Forest Service/ Airport;45,2681999207;-115,682998657;5896;NA;US;US-ID;Warren;no;3U1;;3U1;;;;
10841;3U2;small_airport;Johnson Creek Airport;44,912215;-115,485433;4933;NA;US;US-ID;Yellow Pine;no;3U2;;3U2;;;;
10842;3U5;small_airport;Augusta Airport;47,46329879760740;-112,37999725341800;4145;NA;US;US-MT;Augusta;no;3U5;;3U5;;;;
10843;3U9;small_airport;Boulder Airport;46,21160125732420;-112,10600280761700;4968;NA;US;US-MT;Boulder;no;3U9;;3U9;;;;
10844;3VA0;small_airport;Ayres-Aicp Airport;38,775901794433600;-77,91059875488280;530;NA;US;US-VA;Warrenton;no;3VA0;;3VA0;;;;
10845;3VA1;small_airport;The Meadows Airport;38,77429962158200;-77,79969787597660;584;NA;US;US-VA;Warrenton;no;3VA1;;3VA1;;;;
10846;3VA2;small_airport;Aviacres Airport;38,624298095703100;-77,78610229492190;435;NA;US;US-VA;Warrenton;no;3VA2;;3VA2;;;;
10847;3VA3;small_airport;Flying Circus Aerodrome;38,55039978027340;-77,7157974243164;315;NA;US;US-VA;Warrenton;no;3VA3;;3VA3;;;;
10848;3VA4;small_airport;Bill Davenport Memorial Airport;37,857601;-76,735801;10;NA;US;US-VA;Warsaw;no;3VA4;;3VA4;;;Shandy Hall Farm;
45878;3VA5;small_airport;Goose Hunt Farm Airport;39,028889;-77,625;340;NA;US;US-VA;Leesburg;no;3VA5;;3VA5;;;;
10850;3VA7;small_airport;White Post Airport;39,062599182128900;-78,09140014648440;610;NA;US;US-VA;White Post;no;3VA7;;3VA7;;;;
10851;3VA8;small_airport;Garner Airport;36,856300354003900;-76,68219757080080;80;NA;US;US-VA;Windsor;no;3VA8;;3VA8;;;;
10853;3VG2;small_airport;Machipongo International Airport;37,3883018494;-75,8925018311;36;NA;US;US-VA;Machipongo;no;3VG2;;3VG2;;;;
10854;3VG3;small_airport;Serenity Farm Airport;37,936100006103500;-76,34860229492190;10;NA;US;US-VA;Burgess;no;3VG3;;3VG3;;;;
15237;3VG7;small_airport;Hartwood Airport;38,4846;-77,612801;390;NA;US;US-VA;Fredericksburg;no;3VG7;;3VG7;;;Formerly 8W8;
45873;3VG9;small_airport;Birch Creek Plantation Airport;36,701944;-79,133889;550;NA;US;US-VA;South Boston;no;3VG9;;3VG9;;;;
10856;3VS;small_airport;Roy Otten Memorial Airfield;38,427799224854;-92,875198364258;1030;NA;US;US-MO;Versailles;no;3VS;VRS;3VS;;;;
10857;3W2;small_airport;Put In Bay Airport;41,63669967651370;-82,82830047607420;595;NA;US;US-OH;Put In Bay;no;3W2;;3W2;;https://en.wikipedia.org/wiki/Put-in-Bay_Airport;;
10858;3W3;small_airport;Kentmorr Airpark;38,9182014465332;-76,35800170898440;10;NA;US;US-MD;Stevensville;no;3W3;;3W3;;;;
10859;3W5;small_airport;Mears Field Airport;48,529800415;-121,758003235;267;NA;US;US-WA;Concrete;no;3W5;;3W5;;;;
10860;3W6;small_airport;Bladenboro Airport;34,550201416015600;-78,78309631347660;115;NA;US;US-NC;Bladenboro;no;3W6;;3W6;;;;
10861;3W9;small_airport;Middle Bass-East Point Airport;41,694400787353500;-82,79660034179690;582;NA;US;US-OH;Middle Bass Island;no;3W9;;3W9;;;;
10862;3WA0;small_airport;Taylor Airport;46,89759826660160;-122,66999816894500;470;NA;US;US-WA;Rainier;no;3WA0;;3WA0;;;;
10863;3WA1;small_airport;Johnson's Landing Ultralightport;47,603599548339800;-120,66999816894500;1260;NA;US;US-WA;Leavenworth;no;3WA1;;3WA1;;;;
10864;3WA2;small_airport;Hanes Airport;47,49150085449220;-118,2509994506840;2209;NA;US;US-WA;Harrington;no;3WA2;;3WA2;;;;
10865;3WA3;small_airport;Angel Park Airport;46,64849853515630;-118,58300018310500;884;NA;US;US-WA;Kahlotus;no;3WA3;;3WA3;;;;
10866;3WA4;small_airport;Watson Airport;46,71649932861330;-118,61799621582000;1349;NA;US;US-WA;Kahlotus;no;3WA4;;3WA4;;;;
10871;3WA9;small_airport;Flying Carpet Airport;46,96289825439450;-122,80000305175800;255;NA;US;US-WA;Lacey;no;3WA9;;3WA9;;;;
10872;3WI0;small_airport;Carnot Field;44,6422004699707;-87,4197998046875;655;NA;US;US-WI;Algoma;no;3WI0;;3WI0;;;;
10873;3WI1;small_airport;Olson's Airport;42,65700149536130;-88,08760070800780;825;NA;US;US-WI;Union Grove;no;3WI1;;3WI1;;;;
10874;3WI2;small_airport;Tesmer Airport;43,152801513671900;-88,9845962524414;925;NA;US;US-WI;Waterloo;no;3WI2;;3WI2;;;;
10875;3WI3;small_airport;Plover River Airfield;44,765201568603500;-89,40730285644530;1185;NA;US;US-WI;Bevent;no;3WI3;;3WI3;;;;
10876;3WI4;small_airport;Flying 'O' Airport;44,92359924316410;-89,40229797363280;1320;NA;US;US-WI;Wausau;no;3WI4;;3WI4;;;;
10877;3WI5;small_airport;Clover Valley Airport;42,8125;-88,72650146484380;850;NA;US;US-WI;Whitewater;no;3WI5;;3WI5;;;;
10878;3WI6;small_airport;Melin Farms Airport;42,5900993347168;-88,87460327148440;885;NA;US;US-WI;Clinton;no;3WI6;;3WI6;;;;
10880;3WI8;small_airport;Plantation Pine Airport;44,05329895019530;-89,1218032836914;825;NA;US;US-WI;Redgranite;no;3WI8;;3WI8;;;;
10881;3WI9;small_airport;Rosenbaum Field;44,99375915527340;-91,37775421142580;940;NA;US;US-WI;Chippewa Falls;no;3WI9;;3WI9;;;;
10882;3WN2;small_airport;Old Dairy Airport;46,69160079956060;-90,87069702148440;725;NA;US;US-WI;Washburn;no;3WN2;;3WN2;;;;
10884;3WN4;small_airport;Mark's Park & Airfield;44,30690002441410;-88,77110290527340;855;NA;US;US-WI;New London;no;3WN4;;3WN4;;;;
10885;3WN6;small_airport;Knutson Farms Airport;45,23899841308590;-91,71189880371090;1035;NA;US;US-WI;Chetek;no;3WN6;;3WN6;;;;
10886;3WN7;small_airport;Woodland Airstrip;44,150001525878900;-87,6177978515625;610;NA;US;US-WI;Manitowoc;no;3WN7;;3WN7;;;;
